	long	lat	id
494	3473	1285	P4
495	3443	1246	P4
496	3420	1202	P4
497	3405	1154	P4
498	3400	1102	P4
499	2963	1656	Ca
500	2968	1597	Ca
501	2981	1541	Ca
502	3002	1488	Ca
503	3030	1440	Ca
504	3064	1397	Ca
505	3104	1361	Ca
506	3149	1331	Ca
507	3198	1309	Ca
508	3251	1295	Ca
509	3307	1290	Ca
510	3363	1295	Ca
511	3415	1309	Ca
512	3465	1331	Ca
513	3510	1361	Ca
514	3550	1397	Ca
515	3584	1440	Ca
516	3612	1488	Ca
517	3633	1541	Ca
518	3646	1597	Ca
519	3650	1656	Ca
520	3646	1716	Ca
521	3612	1825	Ca
522	3550	1915	Ca
523	3510	1952	Ca
524	3465	1982	Ca
525	3415	2004	Ca
526	3363	2018	Ca
527	3307	2023	Ca
528	3251	2018	Ca
529	3198	2004	Ca
530	3149	1982	Ca
531	3104	1952	Ca
532	3064	1915	Ca
533	3030	1873	Ca
534	3002	1825	Ca
535	2981	1772	Ca
536	2968	1716	Ca
537	2963	1656	Ca
538	2976	1495	ABplp
539	2971	1421	ABplp
540	2955	1350	ABplp
541	2929	1283	ABplp
542	2894	1222	ABplp
543	2851	1165	ABplp
544	2801	1116	ABplp
545	2744	1074	ABplp
546	2681	1039	ABplp
547	2613	1014	ABplp
548	2541	998	ABplp
549	2466	993	ABplp
550	2390	998	ABplp
551	2318	1014	ABplp
552	2250	1039	ABplp
553	2188	1074	ABplp
554	2131	1116	ABplp
555	2080	1165	ABplp
556	2037	1222	ABplp
557	2003	1283	ABplp
558	1977	1350	ABplp
559	1961	1421	ABplp
560	1961	1570	ABplp
561	2003	1707	ABplp
562	2037	1769	ABplp
563	2080	1825	ABplp
564	2131	1875	ABplp
565	2188	1917	ABplp
566	2250	1951	ABplp
567	2318	1977	ABplp
568	2390	1993	ABplp
569	2466	1998	ABplp
570	2541	1993	ABplp
571	2613	1977	ABplp
572	2681	1951	ABplp
573	2744	1917	ABplp
574	2801	1875	ABplp
575	2851	1825	ABplp
576	2894	1769	ABplp
577	2929	1707	ABplp
578	2955	1640	ABplp
579	2971	1570	ABplp
580	2976	1495	ABplp
581	1555	1068	ABalp
582	1549	994	ABalp
583	1533	923	ABalp
584	1507	856	ABalp
585	1473	794	ABalp
586	1430	738	ABalp
587	1379	688	ABalp
588	1322	646	ABalp
589	1259	611	ABalp
590	1192	586	ABalp
591	1120	570	ABalp
592	1044	565	ABalp
593	969	570	ABalp
594	897	586	ABalp
595	829	611	ABalp
596	766	646	ABalp
597	709	688	ABalp
598	659	738	ABalp
