	long	lat	id
205	14514	-2033	MSp
206	14552	-2074	MSp
207	14595	-2105	MSp
208	14640	-2125	MSp
209	14737	-2125	MSp
210	14825	-2076	MSp
211	14863	-2036	MSp
212	14896	-1987	MSp
213	14924	-1930	MSp
214	14945	-1866	MSp
215	14916	-1808	MSp
216	14891	-1745	MSp
217	14871	-1669	MSp
218	14860	-1595	MSp
219	14858	-1525	MSp
220	14163	-616	ABara
221	14173	-553	ABara
222	14195	-491	ABara
223	14227	-431	ABara
224	14270	-375	ABara
225	14322	-324	ABara
226	14383	-279	ABara
227	14453	-242	ABara
228	14463	-238	ABara
229	14456	-217	ABara
230	14429	-165	ABara
231	14391	-120	ABara
232	14345	-82	ABara
233	14292	-52	ABara
234	14233	-30	ABara
235	14169	-17	ABara
236	14101	-13	ABara
237	14030	-18	ABara
238	13958	-32	ABara
239	13885	-56	ABara
240	13814	-90	ABara
241	13749	-132	ABara
242	13694	-180	ABara
243	13647	-233	ABara
244	13583	-349	ABara
245	13564	-472	ABara
246	13573	-532	ABara
247	13639	-524	ABara
248	13703	-527	ABara
249	13764	-541	ABara
250	13820	-567	ABara
251	13870	-604	ABara
252	13913	-651	ABara
253	13943	-706	ABara
254	13963	-766	ABara
255	14003	-718	ABara
256	14050	-677	ABara
257	14104	-642	ABara
258	14163	-616	ABara
259	14378	-1227	MSa
260	14327	-1222	MSa
261	14277	-1231	MSa
262	14227	-1253	MSa
263	14180	-1286	MSa
264	14206	-1345	MSa
265	14223	-1409	MSa
266	14228	-1477	MSa
267	14223	-1544	MSa
268	14206	-1607	MSa
269	14180	-1666	MSa
270	14145	-1720	MSa
271	14102	-1767	MSa
272	14052	-1808	MSa
273	13996	-1840	MSa
274	14010	-1898	MSa
275	14031	-1950	MSa
276	14058	-1995	MSa
277	14091	-2031	MSa
278	14130	-2058	MSa
279	14173	-2075	MSa
280	14218	-2080	MSa
281	14308	-2058	MSa
282	14393	-1997	MSa
283	14432	-1954	MSa
284	14468	-1904	MSa
285	14499	-1847	MSa
286	14525	-1784	MSa
287	14545	-1716	MSa
288	14558	-1646	MSa
289	14563	-1579	MSa
290	14562	-1514	MSa
291	14553	-1453	MSa
292	14538	-1397	MSa
293	14517	-1347	MSa
294	14490	-1304	MSa
295	14457	-1269	MSa
296	14420	-1243	MSa
297	14378	-1227	MSa
298	13820	-1074	ABala
299	13865	-1076	ABala
300	13908	-1083	ABala
301	13939	-1019	ABala
302	13960	-952	ABala
303	13971	-886	ABala
304	13971	-822	ABala
305	13962	-760	ABala
306	13942	-702	ABala
307	13911	-650	ABala
308	13870	-604	ABala
309	13817	-565	ABala
310	13757	-539	ABala
311	13692	-526	ABala
312	13624	-525	ABala
313	13555	-536	ABala
314	13485	-559	ABala
315	13417	-593	ABala
316	13353	-639	ABala
317	13293	-695	ABala
318	13243	-760	ABala
319	13203	-829	ABala
320	13176	-899	ABala
321	13155	-1041	ABala
322	13182	-1172	ABala
323	13213	-1229	ABala
324	13257	-1279	ABala
325	13309	-1316	ABala
326	13367	-1342	ABala
327	13430	-1356	ABala
328	13454	-1297	ABala
329	13487	-1243	ABala
330	13528	-1195	ABala
331	13576	-1153	ABala
332	13630	-1120	ABala
333	13689	-1095	ABala
334	13753	-1079	ABala
335	13820	-1074	ABala
336	15705	-1450	P4
337	15710	-1497	P4
338	15725	-1541	P4
339	15749	-1579	P4
340	15780	-1611	P4
341	15817	-1636	P4
342	15859	-1651	P4
343	15905	-1657	P4
344	15951	-1651	P4
345	15993	-1636	P4
346	16030	-1611	P4
347	16061	-1579	P4
348	16084	-1541	P4
349	16099	-1497	P4
350	16105	-1450	P4
351	16099	-1402	P4
352	16084	-1359	P4
353	16061	-1320	P4
354	16030	-1288	P4
355	15993	-1264	P4
356	15951	-1248	P4
357	15905	-1243	P4
358	15817	-1264	P4
359	15749	-1320	P4
360	15725	-1359	P4
361	15710	-1402	P4
362	15705	-1450	P4
363	15355	-1006	Ca
364	15360	-1059	Ca
365	15372	-1108	Ca
366	15393	-1154	Ca
367	15420	-1195	Ca
368	15453	-1230	Ca
