	long	lat	id
1175	2971	-1241	P0
1176	2942	-1314	P0
1177	2906	-1384	P0
1178	2863	-1452	P0
1179	2813	-1517	P0
1180	2756	-1579	P0
1181	2694	-1638	P0
1182	2625	-1693	P0
1183	2551	-1745	P0
1184	2471	-1793	P0
1185	2387	-1837	P0
1186	2298	-1876	P0
1187	2205	-1911	P0
1188	2108	-1941	P0
1189	2007	-1967	P0
1190	1903	-1987	P0
1191	1796	-2001	P0
1192	1686	-2010	P0
1193	1574	-2013	P0
1194	1462	-2010	P0
1195	1352	-2001	P0
1196	1141	-1967	P0
1197	1040	-1941	P0
1198	849	-1876	P0
1199	760	-1837	P0
1200	676	-1793	P0
1201	597	-1745	P0
1202	522	-1693	P0
1203	454	-1638	P0
1204	391	-1579	P0
1205	334	-1517	P0
1206	284	-1452	P0
1207	241	-1384	P0
1208	205	-1314	P0
1209	176	-1241	P0
1210	156	-1166	P0
1211	143	-1089	P0
1212	139	-1011	P0
1213	143	-933	P0
1214	156	-856	P0
1215	176	-782	P0
1216	205	-709	P0
1217	241	-638	P0
1218	284	-571	P0
1219	334	-506	P0
1220	391	-444	P0
1221	454	-385	P0
1222	522	-329	P0
1223	597	-277	P0
1224	676	-230	P0
1225	760	-186	P0
1226	849	-146	P0
1227	943	-111	P0
1228	1040	-81	P0
1229	1141	-56	P0
1230	1462	-12	P0
1231	1574	-9	P0
1232	1686	-12	P0
1233	1796	-21	P0
1234	1903	-36	P0
1235	2007	-56	P0
1236	2108	-81	P0
1237	2205	-111	P0
1238	2298	-146	P0
1239	2387	-186	P0
1240	2471	-230	P0
1241	2551	-277	P0
1242	2625	-329	P0
1243	2694	-385	P0
1244	2756	-444	P0
1245	2813	-506	P0
1246	2863	-571	P0
1247	2906	-638	P0
1248	2942	-709	P0
1249	2971	-782	P0
1250	2992	-856	P0
1251	3005	-933	P0
1252	3009	-1011	P0
